date,close,high,low,open,volume,ticker,daily_return_pct,ma_30,year,quarter,era,source,confidence
2026-04-08,231.82000732421875,234.0,227.08999633789062,232.1199951171875,35496400,AMD,4.644972961505522,204.4626663208008,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-09,236.63999938964844,237.10000610351562,230.91000366210938,233.00999450683594,27126200,AMD,2.079195890408436,205.321999613444,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-10,245.0399932861328,249.5800018310547,238.9600067138672,239.0,36477200,AMD,3.549693170279733,206.70066630045574,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-13,246.8300018310547,247.3300018310547,242.02999877929688,245.02999877929688,22781800,AMD,0.73049648790664,208.25466613769532,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-14,255.07000732421875,255.4600067138672,245.6999969482422,249.7899932861328,25733200,AMD,3.338332225433449,210.136333211263,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-15,258.1199951171875,258.17999267578125,251.85000610351562,254.9600067138672,24695200,AMD,1.1957453661307627,212.37533315022787,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-16,278.260009765625,279.3399963378906,261.510009765625,264.989990234375,64850800,AMD,7.802578269573357,214.91499989827474,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-17,278.3900146484375,281.04998779296875,274.1400146484375,281.0,35519900,AMD,0.04672064912309981,217.54633382161458,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-20,274.95001220703125,287.6099853515625,272.0,280.6000061035156,34833900,AMD,-1.2356773807962962,220.29700113932293,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-21,284.489990234375,286.20001220703125,276.6199951171875,277.3299865722656,38950900,AMD,3.4697136220384506,223.0240010579427,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-22,303.4599914550781,304.25,286.1400146484375,291.2200012207031,49054200,AMD,6.668073349461201,226.36500091552733,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-23,305.3299865722656,310.2200012207031,299.760009765625,302.010009765625,45619700,AMD,0.6162245995661397,229.71500040690105,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-24,347.80999755859375,352.989990234375,334.5400085449219,336.760009765625,81616700,AMD,13.91281985212871,234.7173334757487,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-27,334.6300048828125,349.2099914550781,328.80999755859375,346.32000732421875,50585300,AMD,-3.7894231817073853,239.42533365885416,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-28,323.2099914550781,327.5,310.0,311.8599853515625,43002500,AMD,-3.4127284646018663,243.64633331298828,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-29,337.1099853515625,340.1700134277344,318.8599853515625,326.5799865722656,44704400,AMD,4.300607736136852,248.33966623942058,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-04-30,354.489990234375,354.9599914550781,332.6000061035156,341.3599853515625,42115300,AMD,5.155588869516103,253.50733235677083,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-01,360.5400085449219,362.7900085449219,349.25,351.8699951171875,34279200,AMD,1.7066824105659073,258.6829991658529,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-04,341.5400085449219,361.8500061035156,338.70001220703125,360.30999755859375,42000200,AMD,-5.269872843427493,263.3566660563151,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-05,355.260009765625,359.57000732421875,344.8800048828125,351.510009765625,64235100,AMD,4.017099278984926,268.4426666259766,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-06,421.3900146484375,430.6000061035156,402.0400085449219,409.489990234375,87732200,AMD,18.614536695655758,275.6433339436849,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-07,408.4599914550781,421.7099914550781,401.0799865722656,417.07000732421875,44885500,AMD,-3.0684218286820997,281.9163335164388,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-08,455.19000244140625,456.2900085449219,418.2900085449219,418.5899963378906,58134900,AMD,11.440535661732598,290.2970001220703,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-11,458.7900085449219,469.2200012207031,450.8800048828125,460.54998779296875,46085400,AMD,0.7908798708686549,298.8570002237956,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-12,448.2900085449219,458.79998779296875,426.1099853515625,449.25,39140100,AMD,-2.28862874178567,307.2653340657552,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-13,445.5,459.5,432.6499938964844,457.0400085449219,30423400,AMD,-0.6223668812021521,315.33433430989584,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-14,449.70001220703125,453.30999755859375,435.67999267578125,440.6000061035156,26113600,AMD,0.9427636828353014,323.3173344930013,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-15,424.1000061035156,439.0,423.3599853515625,433.3399963378906,29131600,AMD,-5.692685214277915,330.2040013631185,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-18,420.989990234375,438.79998779296875,410.7099914550781,429.5,28432100,AMD,-0.7333213450559373,336.89766794840494,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-19,414.04998779296875,428.75,393.3599853515625,412.6000061035156,38756900,AMD,-1.6484958318231269,343.3150009155273,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-20,447.5799865722656,449.3900146484375,426.04998779296875,428.0400085449219,36137500,AMD,8.098055734290321,350.50700022379556,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-21,449.5899963378906,451.20001220703125,431.6000061035156,441.989990234375,27252000,AMD,0.4490839237514699,357.60533345540364,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-22,467.510009765625,481.4100036621094,461.7099914550781,469.8399963378906,34758600,AMD,3.9858567970152414,365.02100067138673,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-26,503.8900146484375,506.9599914550781,480.2300109863281,484.739990234375,38473800,AMD,7.78165261125654,373.58966776529945,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-27,495.5400085449219,510.2099914550781,486.6600036621094,508.0,27589300,AMD,-1.6571088651838872,381.60533447265624,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-28,518.0900268554688,527.2000122070312,493.5199890136719,499.0,31438500,AMD,4.550594890766058,390.2710021972656,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-05-29,516.0999755859375,522.0,503.42999267578125,520.7999877929688,30803200,AMD,-0.3841130240645252,398.1990010579427,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-01,510.1300048828125,517.5,486.79998779296875,500.1600036621094,33309200,AMD,-1.1567469454628831,405.9236673990885,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-02,521.5399780273438,522.489990234375,501.2200012207031,506.29998779296875,24293200,AMD,2.2366794807830104,414.14333292643227,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-03,542.52001953125,546.4400024414062,524.2999877929688,533.75,29411100,AMD,4.022710125359996,422.7443339029948,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-04,523.2000122070312,532.1900024414062,499.8699951171875,514.75,29110000,AMD,-3.5611602574429746,430.0690012613932,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-05,466.3800048828125,505.6199951171875,463.95001220703125,499.5299987792969,46900600,AMD,-10.860092889626117,435.4373352050781,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-08,490.3299865722656,494.9700012207031,477.7099914550781,485.0,25158800,AMD,5.135293417107589,440.18800150553386,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-09,475.510009765625,505.0,437.2300109863281,502.75,37799800,AMD,-3.022449618111711,444.8840016682943,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-10,452.3999938964844,477.45001220703125,448.3299865722656,467.9700012207031,27777400,AMD,-4.860048241788084,449.1903350830078,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-11,488.45001220703125,490.4599914550781,458.0199890136719,461.6000061035156,30463100,AMD,7.968616002854234,454.23500264485676,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-12,511.57000732421875,521.7100219726562,494.0,499.69000244140625,31553100,AMD,4.733339039694395,459.47100321451825,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-15,547.260009765625,558.3699951171875,530.5,535.75,33482400,AMD,6.976562724637403,465.69500325520835,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-16,507.2900085449219,548.9500122070312,507.25,546.8900146484375,28411700,AMD,-7.3036583173364145,471.2200032552083,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-17,512.47998046875,532.5,507.29998779296875,529.6599731445312,27085300,AMD,1.0230778916215488,476.4606689453125,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-18,537.3699951171875,539.6900024414062,526.3200073242188,531.5800170898438,43805600,AMD,4.856777941973722,480.32666829427086,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-22,551.6300048828125,562.989990234375,535.7100219726562,545.5,25983200,AMD,2.653666913895192,485.0990020751953,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-23,519.8499755859375,528.489990234375,506.80999755859375,509.0799865722656,30196800,AMD,-5.761113249020289,487.25433451334635,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-24,519.739990234375,524.9600219726562,503.5,520.8200073242188,26548300,AMD,-0.021157133159144248,489.28600056966144,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-25,532.5700073242188,550.8800048828125,507.0,543.9299926757812,27031300,AMD,2.4685452978244093,492.0953338623047,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-26,521.5800170898438,525.1099853515625,502.6099853515625,519.7999877929688,52705100,AMD,-2.0635766346647655,494.63133443196614,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-29,539.489990234375,542.1900024414062,495.3500061035156,522.8400268554688,26671000,AMD,3.43379204680041,497.62433369954425,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-06-30,580.9099731445312,584.72998046875,545.5700073242188,545.5700073242188,34488500,AMD,7.677618428501676,502.85133260091146,2026,2026Q2,post_chatgpt,Yahoo Finance,Confirmed
2026-07-01,540.8800048828125,564.0900268554688,538.739990234375,557.530029296875,28326800,AMD,-6.890907388804502,506.84766642252606,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-02,517.8200073242188,547.6500244140625,506.0,538.1599731445312,28142500,AMD,-4.263422080760771,510.3066670735677,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-06,552.0499877929688,572.5,527.0,535.3499755859375,30684200,AMD,6.610401294772261,513.7890004475911,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-07,516.1099853515625,524.969970703125,503.1099853515625,515.9099731445312,29166800,AMD,-6.510280452154371,516.0063334147136,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-08,517.4099731445312,522.97998046875,498.1499938964844,504.80999755859375,23768500,AMD,0.25188193018261806,517.6696655273438,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-09,546.719970703125,559.5,535.2000122070312,537.27001953125,26900800,AMD,5.664753112597309,519.0973307291666,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-10,557.8900146484375,560.25,540.0499877929688,544.010009765625,20704500,AMD,2.0431015042210676,521.1756642659506,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-13,534.3900146484375,551.8699951171875,526.9199829101562,537.5,22957400,AMD,-4.212299805152253,521.7189971923829,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-14,548.1300048828125,574.2000122070312,546.77001953125,567.219970703125,21201400,AMD,2.5711539994650146,522.786664835612,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-15,529.1400146484375,558.8900146484375,509.57000732421875,556.02001953125,27826200,AMD,-3.464504782662825,523.4203318277995,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-16,500.94000244140625,518.739990234375,491.79998779296875,509.3299865722656,27093700,AMD,-5.329404585999309,522.7336659749349,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-17,495.760009765625,505.8800048828125,460.2099914550781,476.8800048828125,32115900,AMD,-1.034054507632809,521.1749989827474,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-20,503.57000732421875,522.4400024414062,502.3599853515625,517.0,23440700,AMD,1.5753585212098908,520.5206654866537,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-21,544.4299926757812,548.1400146484375,522.5999755859375,526.0,29045100,AMD,8.114062544883694,523.1223317464193,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-22,552.3300170898438,561.469970703125,526.5999755859375,526.8800048828125,24776700,AMD,1.4510634095001196,525.1889994303385,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-23,539.6900024414062,556.489990234375,525.0,544.739990234375,27155100,AMD,-2.288489536570204,527.3283325195313,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-24,521.9500122070312,549.0,518.0,546.9199829101562,27200700,AMD,-3.2870703837618365,529.6466664632161,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-27,494.95001220703125,528.0,476.92999267578125,527.510009765625,31800300,AMD,-5.172909161517647,529.8633331298828,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-28,454.6199951171875,472.75,442.2699890136719,467.0,36315500,AMD,-8.148301059738984,527.9649993896485,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-29,429.55999755859375,457.2200012207031,424.0299987792969,452.67999267578125,32304900,AMD,-5.512295505641807,524.0416656494141,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-30,485.3900146484375,498.20001220703125,457.67999267578125,460.0,36936600,AMD,12.997024259045054,523.3116658528646,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-07-31,476.1499938964844,515.6199951171875,475.760009765625,510.2799987792969,26615700,AMD,-1.9036281079341077,522.1006663004557,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-08-03,484.6400146484375,490.95001220703125,455.29998779296875,461.7900085449219,24422300,AMD,1.7830559405192181,520.3430002848307,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-08-04,518.5800170898438,530.1300048828125,502.20001220703125,504.0,48463600,AMD,7.0031366407139695,519.2413340250652,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-08-05,482.04998779296875,502.0,478.20001220703125,484.5,49615800,AMD,-7.04424160072219,517.9813344319662,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-08-06,489.2799987792969,496.7200012207031,469.5,471.75,24675300,AMD,1.4998467315454622,516.9660013834635,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-08-07,483.3599853515625,498.989990234375,476.05999755859375,497.94000244140625,26618800,AMD,-1.2099438854038969,515.3256673177083,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2026-08-10,469.55999755859375,483.3599853515625,469.2900085449219,477.0899963378906,19576500,AMD,-2.8550124567989665,513.5916666666667,2026,2026Q3,post_chatgpt,Yahoo Finance,Confirmed
2015-01-02,26.244781494140625,26.55453482936228,26.162013603133126,26.395939382391216,26480000,GOOGL,,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-05,25.74471664428711,26.167468351017355,25.659969304037432,26.125837680596216,41182000,GOOGL,-1.905387743331599,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-06,25.109352111816406,25.83144763477593,25.05533054976907,25.796260075707373,54456000,GOOGL,-2.4679414469752747,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-07,25.035503387451172,25.349716612643217,24.961163720980398,25.322955391440964,46918000,GOOGL,-0.2941084422902418,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-08,25.122732162475586,25.151971940893755,24.533455909070756,24.85510481517705,73054000,GOOGL,0.3484202960669647,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-09,24.815950393676758,25.20648840777159,24.71336161380152,25.18567307381611,42000000,GOOGL,-1.2211321874340153,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-12,24.634559631347656,24.79414385487283,24.32976151581034,24.742600854209794,57138000,GOOGL,-0.7309442493700358,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-13,24.869478225708008,25.206490036792026,24.644474093088196,24.90763967375932,60958000,GOOGL,0.953613938612552,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-14,25.074161529541016,25.189638426748395,24.689077839172885,24.801083623360086,52800000,GOOGL,0.8230301495486314,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-15,24.979005813598633,25.263482045234877,24.8798843651474,25.220860710975504,51068000,GOOGL,-0.37949710035278805,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-16,25.29867172241211,25.31799916670313,24.933408926318027,24.936382815574586,49658000,GOOGL,1.2797383178454913,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-20,25.27290153503418,25.55391046259296,25.244652420448325,25.413158332235415,46796000,GOOGL,-0.10186379609448126,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-21,25.790807723999023,25.86316606025628,25.25555303458851,25.31750370379337,46356000,GOOGL,2.0492549628577716,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-22,26.62887191772461,26.705194799392142,25.866136543509413,25.92015620409615,56068000,GOOGL,3.24946858079882,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-23,26.859331130981445,27.030810910604092,26.55205635090726,26.665054685544487,45966000,GOOGL,0.8654486527588823,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-26,26.600133895874023,26.837033598508064,26.36967730553859,26.837033598508064,30932000,GOOGL,-0.9650174602019224,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-27,25.830455780029297,26.40486259510123,25.814100334107508,26.33646881268687,39148000,GOOGL,-2.893512186283065,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-28,25.396305084228516,26.05347788728196,25.392340528778753,26.019280996974253,35822000,GOOGL,-1.6807705582045585,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-29,25.435956954956055,25.533095190201756,24.952740553930685,25.419601507834404,79018000,GOOGL,0.1561324397231445,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-01-30,26.641267776489258,26.916328914102955,25.681280017677523,25.721920021898733,121108000,GOOGL,4.738610085194206,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-02,26.37611961364746,26.589230083829285,25.856724995545918,26.481186958707738,75378000,GOOGL,-0.9952535482406266,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-03,26.430635452270508,26.636310245242328,26.108986536682703,26.26411088232547,47062000,GOOGL,0.20668634894587257,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-04,26.07379913330078,26.601618178119182,26.020768238843896,26.42270460713762,33896000,GOOGL,-1.3500860379014212,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-05,26.25865936279297,26.30128069732533,26.050999463764416,26.1644931353982,33176000,GOOGL,0.7089884697933702,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-06,26.459379196166992,26.7735924347286,26.200178182803285,26.317141077988286,42938000,GOOGL,0.7643948253444721,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-09,26.231401443481445,26.45937945754581,26.145661549000884,26.319618003565182,30314000,GOOGL,-0.8616141406619704,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-10,26.770618438720703,26.81224910728996,26.22594863435518,26.373639197387053,47430000,GOOGL,2.0556164198892057,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-11,26.6635684967041,26.85933284449532,26.56444704470312,26.749308391985274,38306000,GOOGL,-0.39987847969087387,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-12,27.060550689697266,27.17602570165822,26.614009750502426,26.745840209154945,48590000,GOOGL,1.4888562010828998,,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-13,27.315784454345703,27.384178233198636,27.08978778427378,27.134887673552218,47382000,GOOGL,0.943195013195397,25.900848706563313,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-17,27.010988235473633,27.406976823710487,26.924257673078415,27.315786372559078,39174000,GOOGL,-1.1158245130448052,25.926388931274413,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-18,26.894023895263672,27.136871347537287,26.74038744742315,26.952010008323782,31164000,GOOGL,-0.4330250311106787,25.96469917297363,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-19,27.082355499267578,27.102675500805194,26.799860591400662,26.88510515311722,30834000,GOOGL,0.7002730596854745,26.03046595255534,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-20,26.851898193359375,27.138357648954596,26.66852474199983,27.138357648954596,38234000,GOOGL,-0.8509500065990827,26.09101244608561,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-23,26.5148868560791,26.72799731289808,26.366205625657223,26.71312975703122,32906000,GOOGL,-1.2550745383193007,26.137417602539063,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-24,26.695785522460938,26.732954414742117,26.316645805931934,26.3439042539945,28406000,GOOGL,0.682253208786987,26.200078773498536,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-25,27.12596893310547,27.23698404941717,26.664063241651803,26.68537579965899,40836000,GOOGL,1.611428179487695,26.283125750223796,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-26,27.71870994567871,27.760340610431687,27.01494941884077,27.047164974126453,54032000,GOOGL,2.1851422673047516,26.378100140889487,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-02-27,27.884244918823242,28.22076138546092,27.60670523355572,27.662212792492337,68328000,GOOGL,0.5971958055368987,26.471769587198892,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-02,28.498300552368164,28.54637433563121,27.910016819119566,28.10082595273629,50406000,GOOGL,2.2021598050532276,26.589079411824546,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-03,28.68514060974121,28.787234048504715,28.274282627014827,28.56421128033863,50526000,GOOGL,0.6556182430236923,26.701961708068847,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-04,28.66234588623047,28.82589467769312,28.3743985266814,28.594942768410792,37964000,GOOGL,-0.07946526677649057,26.814943186442058,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-05,28.81598472595215,28.903705956657934,28.657391153698747,28.726280272094776,35918000,GOOGL,0.5360302339924239,26.915782419840493,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-06,28.393234252929688,28.88289188136129,28.351603580190655,28.844235098187127,37592000,GOOGL,-1.4670693264274393,26.974594497680663,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-09,28.452701568603516,28.519607455470886,28.202420350678093,28.295098682366618,23478000,GOOGL,0.20944185204154753,27.0277068456014,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-10,27.74646759033203,28.237613083092278,27.744979700335296,28.17417452039786,40080000,GOOGL,-2.4821332925755835,27.06591796875,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-11,27.540292739868164,27.96106118160014,27.52641585110867,27.74398618289766,40524000,GOOGL,-0.743067022108812,27.12291253407796,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-12,27.811885833740234,27.84509016723533,27.532364823496174,27.67856749489871,35602000,GOOGL,0.9861663288673217,27.20343189239502,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-13,27.406972885131836,27.96998129597382,27.274647116177075,27.71573553347187,35428000,GOOGL,-1.4558989312302373,27.26913242340088,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-16,27.835182189941406,27.93975420252426,27.3237166801049,27.601751715657258,36856000,GOOGL,1.5624100720801337,27.30892957051595,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-17,27.635452270507812,27.785619505199847,27.476858700786728,27.66915193887057,28892000,GOOGL,-0.7175448612862678,27.35090732574463,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-18,28.059192657470703,28.076538768851446,27.43175497741798,27.641396203867718,35324000,GOOGL,1.5333217014693146,27.405192565917968,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-19,27.9357852935791,28.098838732612855,27.858967074148183,27.97791129193901,24660000,GOOGL,-0.43981081493713603,27.46725877126058,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-20,27.999223709106445,28.105778934942602,27.975931709633382,28.08645149089933,44320000,GOOGL,0.22708656606809097,27.52527758280436,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-23,28.020042419433594,28.23166689728938,27.90555806894263,28.051265424112948,30234000,GOOGL,0.07435459833973201,27.577299690246583,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-24,28.62318992614746,28.838281693339425,28.154841168028764,28.17714439012214,79156000,GOOGL,2.15255743615701,27.657025973002117,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-25,28.1008243560791,28.748580169878046,28.1008243560791,28.624678829587207,53070000,GOOGL,-1.8249732871009394,27.701366170247397,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-26,27.93429946899414,28.110241033898784,27.670143236250304,27.984356472002673,49842000,GOOGL,-0.5925978717735925,27.74372386932373,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-27,27.632478713989258,27.95561363609928,27.6017510440595,27.844596623489593,34552000,GOOGL,-1.08046652589191,27.76278813680013,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-30,27.81039810180664,27.860950437875008,27.59481098237255,27.766290767931963,24788000,GOOGL,0.6438777702823639,27.77927525838216,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-03-31,27.491230010986328,27.875323031848396,27.489742121049684,27.651804907909945,34932000,GOOGL,-1.147657396531765,27.795283317565918,2015,2015Q1,pre_chatgpt,Yahoo Finance,Confirmed
2015-04-01,27.233020782470703,27.679559825001952,27.061540987577295,27.49767425304637,38902000,GOOGL,-0.9392421816427854,27.806583213806153,2015,2015Q2,pre_chatgpt,Yahoo Finance,Confirmed
